vent,n,draft_rate,poolq_mean,poolq_median
0,2383,0.0037767519932857744,-0.4671224964163466,-0.4547838036898483
1,2383,0.013008812421317666,-0.3239044803883547,-0.3220397654246402
2,2383,0.013008812421317666,-0.2551970678942422,-0.254780666043016
3,2382,0.016792611251049538,-0.1936837123990433,-0.19304031995035775
4,2383,0.017624842635333614,-0.14554603387174717,-0.14530533155804687
5,2383,0.01594628619387327,-0.10282191133794592,-0.10199504575803366
6,2382,0.01595298068849706,-0.06382666384034044,-0.06372742997812404
7,2383,0.016365925304238357,-0.021771276139570923,-0.021124107591348872
8,2383,0.023919429290809903,0.018086714811202397,0.01906613035888319
9,2382,0.018891687657430732,0.05425250798121539,0.05322753059599228
10,2383,0.02433906840117499,0.09152697559973828,0.09103525330642581
11,2383,0.028955098615190935,0.1367114931544418,0.1354153647454949
12,2382,0.036943744752308987,0.18673908373014333,0.18619501059483368
13,2383,0.0331514897188418,0.2539436026051902,0.25368124359042876
14,2383,0.047838858581619806,0.33880067131335406,0.33756179047145063
15,2382,0.0436607892527288,0.49444614985949903,0.47584955461200656
