vent,n,draft_rate,perf_mean,perf_median
0,842,0.0,-1.1170125751351105,-1.0595862124939575
1,842,0.0,-0.7685028273117964,-0.7658247066834328
2,842,0.0,-0.5973678588504077,-0.5972315452456836
3,842,0.0,-0.470835471876896,-0.4694486268613809
4,841,0.0,-0.3653305515849904,-0.36559827079812884
5,842,0.0,-0.26531126063125693,-0.26585524645250147
6,842,0.0,-0.1761459277571853,-0.17599986536700352
7,842,0.0,-0.09358195439243638,-0.09286155003121438
8,842,0.0011876484560570072,-0.010271076975601737,-0.009594477749841089
9,841,0.0035671819262782403,0.07103748937662303,0.0713717626405629
10,842,0.004750593824228029,0.15230582944462248,0.15187939921913848
11,842,0.013064133016627079,0.23910279666142648,0.23995168020333674
12,842,0.015439429928741092,0.32149835373494523,0.31898992089899353
13,842,0.017814726840855107,0.4118040083193265,0.4119187856132302
14,841,0.03210463733650416,0.5092956447312981,0.509854766324844
15,842,0.04631828978622328,0.6163724785962639,0.6138873324015935
16,842,0.052256532066508314,0.7429007366145832,0.7439817423267812
17,842,0.0688836104513064,0.8914349651660302,0.8899887889973237
18,842,0.09382422802850356,1.0889149956808357,1.0818779139849777
19,841,0.14744351961950058,1.5345659679367407,1.444767220100925
