bin,x_mean,n,y_rate
1,-1.0196912736294037,762,0.014435695538057743
2,-0.7269758559602185,761,0.02759526938239159
3,-0.5637655336909516,762,0.03280839895013123
4,-0.4312190634888111,761,0.04204993429697766
5,-0.3253546537873943,762,0.03805774278215223
6,-0.210992279697547,761,0.04730617608409987
7,-0.11393897675774585,762,0.04461942257217848
8,-0.035277791610760924,761,0.051248357424441525
9,0.04479181714494397,761,0.052562417871222074
10,0.13442387582226814,762,0.07742782152230972
11,0.23277752151822645,761,0.06176084099868594
12,0.33929254897474087,762,0.06824146981627296
13,0.43587856031122785,761,0.0657030223390276
14,0.5528700046079639,762,0.1377952755905512
15,0.688105594183518,761,0.11695137976346912
16,1.02386219064742,762,0.1942257217847769
